morphometric_proposals,dino_logistic
0.7674575513111468,0.5316072523067239
0.7442700542070807,0.5795637697244607
0.7379070769320639,0.6043613820900753
0.746060924369748,0.636983543417367
0.7583066922421142,0.6176150895140665
0.6730147946859903,0.5291213768115942
0.7685931715343481,0.5580697243932539
0.7531932598294155,0.5947365944505533
0.7002777777777778,0.5506018518518518
0.7397907521217442,0.6356277436347674
0.7341231229561536,0.603114883732424
0.695060023801546,0.5770084961505428
0.7896602119108512,0.6105864084764341
0.7782160755120908,0.5636956891937916
0.7585916799152093,0.5691286875110404
0.7623733190176185,0.5912126331588893
0.7408116620538934,0.5703738617174837
0.6923076923076923,0.47147435897435896
0.7390422077922078,0.6212385893092416
0.718948618948619,0.5767990792990794
0.743612596553773,0.6248885918003566
0.7048141891891891,0.6027467685076381
0.7860556194308709,0.6171852543834435
0.751424998277576,0.542474052912865
0.7152100840336135,0.5563328664799253
0.7383500957854406,0.6052681992337164
0.7200650452488687,0.5264705882352941
0.7757183034356947,0.49810135516657256
0.7684835136884942,0.570925999091187
0.7265301724137931,0.5537068965517241
0.7444212259371834,0.6506775582573454
0.7177679440003384,0.6214590470752442
0.7295776643990929,0.5933177437641723
0.7521485636579975,0.5722437531871494
0.7015068757730611,0.5281149567085772
0.712193630509659,0.5676281194852024
0.725248447204969,0.5628118530020704
0.816090771973125,0.5951254627725215
0.7138694638694638,0.6190268065268065
0.7766271409749671,0.6201581027667984
0.6978632478632479,0.5403418803418802
0.779490119327129,0.5868065377688514
0.7247771163539357,0.5555595160042599
0.7181719853933476,0.5152615702151306
0.7524749760043877,0.5670008912655972
0.7381760339342524,0.6098753976670201
0.7189125860554432,0.4997182897182897
0.6206694621168306,0.6070488721804511
0.7697472860604738,0.5542598478388838
0.6888423306988578,0.5109058377993108
0.7952498325130428,0.5343740603586067
0.7514196627647715,0.5789785395763657
0.6907640232108317,0.5929124067421939
0.6949391171993912,0.5521974885844749
0.7816947068682545,0.6621840040363972
0.7906733091787439,0.636231884057971
0.7034965034965035,0.5063228438228439
0.7357144583502733,0.6344765288427261
0.7650892857142856,0.5679464285714286
0.730502236391321,0.5292694455018399
0.80035288118793,0.5785867801114841
0.7477869229883735,0.5778420957424065
0.7310325952243245,0.5456704949186152
0.6933994447581404,0.47603990212685865
0.7441187871479025,0.5299096964998421
0.6609634537753954,0.5639902223545761
0.7079863423072522,0.6167340150866526
0.7989274212100298,0.5376840349666436
0.7667604203289191,0.5586448689401929
0.7496603315324558,0.6724634079869183
0.7118518518518518,0.5741822665056361
0.7504964878671776,0.5701285121328226
0.7268213845706614,0.5558599925248134
0.7508334515534117,0.5389340095521823
0.7385890133096223,0.5388835477507016
0.7343602346343507,0.5072203242337319
0.6898387222635343,0.5527385886878368
0.746285332314744,0.5397854596384009
0.7450776197205075,0.5754634950703859
0.688134847175943,0.5913717141799334
0.7521384063245498,0.7227315502411535
0.8149014571582058,0.6119611200644641
0.7563217206074349,0.6059833024118738
0.6763934763094428,0.576201345403026
0.7479464758876524,0.6007048224695284
0.6865942028985507,0.5696753339016767
0.7655271464646465,0.6035458754208753
0.7324031057844044,0.49890062986341627
0.7603874883286648,0.5513616557734204
0.7197270322270323,0.5429292929292929
0.7133231629799136,0.6019101195016526
0.7371212121212121,0.5492375679875681
0.7991364621294199,0.581916921107062
0.8008211349055752,0.669111999638565
0.685408323798627,0.5563560736079328
0.7539911721267454,0.6438552295918367
0.717472907690299,0.5855529442485964
0.7724499458874459,0.6286728896103897
0.7273182189542484,0.5946997549019608
0.7796083055863856,0.6146816037735849
0.7881081946222791,0.5235773733308944
0.757586629617522,0.5038166067342269
0.6913217138707335,0.5441539578794481
0.7598824786324786,0.5140669515669516
0.7995560972673649,0.5740881184543156
0.7419090387434807,0.6107620487538155
0.7012901632837666,0.5384224517486778
0.7241813790806129,0.5292013657561625
0.8152424172066615,0.5898705067859932
0.7538192939136336,0.5687524739411531
0.7766080101663726,0.6418665720168334
0.7384189603059969,0.5690365377414005
0.7971483578277196,0.5828486875965002
0.8036309685360302,0.5911813213629309
0.7176159636389767,0.6550777881575165
0.6988127090301004,0.4901300085251492
0.7069622706520803,0.5292714704108881
0.7605640282623234,0.5391499098874933
0.8357065886699507,0.621849200647692
0.666593992248062,0.48779069767441857
0.8005331286223735,0.5674869773840026
0.7012456399597935,0.6327479566378734
0.7000983688447424,0.5865303848296797
0.6980960113748781,0.5412352705385093
0.6819212188777406,0.5848673137036309
0.7687842465753424,0.5202609262883235
0.7474222883597883,0.507986111111111
0.7547491723962312,0.5502419149477973
0.7175547472658075,0.5350321538405863
0.7495146500465648,0.5703887277025574
0.7301568173784505,0.6286954915003695
0.7112761440226538,0.5399157925334981
0.7371833491461102,0.5717658918406072
0.6884374085455077,0.5270568115305824
0.7425822829131652,0.5562184873949579
