analysis_unit_id,acquisition_id,marker,roi_label,roi_area_px,assigned_nucleus,best_overlap_px,roi_overlap_fraction,accepted,reason,marker_display,dapi_area_reference_n,dapi_area_quantile,dapi_area_threshold_px,dapi_area_median_px,size_filter_pass,likely_noncell_by_size,dapi_expansion_px
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,42,599,699,243,0.4056761268781302,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,43,917,723,524,0.5714285714285714,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,44,107,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,45,526,803,287,0.5456273764258555,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,46,420,813,289,0.6880952380952381,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,47,1578,904,846,0.5361216730038023,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,48,407,896,384,0.9434889434889435,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,49,554,0,184,0.33212996389891697,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,50,594,965,536,0.9023569023569024,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,51,617,985,477,0.773095623987034,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,52,469,996,385,0.8208955223880597,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,53,612,1008,518,0.8464052287581699,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,54,359,1068,302,0.841225626740947,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,55,614,1073,514,0.8371335504885994,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,56,350,1096,331,0.9457142857142857,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,57,965,1143,475,0.49222797927461137,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,58,465,1148,316,0.6795698924731183,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,59,629,1154,590,0.9379968203497615,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,60,281,1163,151,0.5373665480427047,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,61,326,1167,292,0.8957055214723927,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,62,353,1168,312,0.8838526912181303,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,63,316,1191,289,0.9145569620253164,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,64,587,1187,392,0.6678023850085179,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,65,505,1194,398,0.7881188118811882,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,66,948,1245,853,0.8997890295358649,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,67,297,1243,228,0.7676767676767676,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,68,396,1247,323,0.8156565656565656,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,69,267,1250,236,0.8838951310861424,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,70,269,1255,269,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,71,975,1284,539,0.5528205128205128,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,72,278,1291,278,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,73,344,1337,341,0.9912790697674418,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,74,415,1356,300,0.7228915662650602,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,75,383,1357,344,0.8981723237597912,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,76,331,1381,323,0.9758308157099698,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,77,686,0,3,0.004373177842565598,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,78,575,1418,519,0.9026086956521739,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,79,700,1535,378,0.54,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,80,294,1570,268,0.9115646258503401,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,81,627,1582,609,0.9712918660287081,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,82,593,1583,560,0.9443507588532883,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,83,334,1596,267,0.7994011976047904,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,84,216,1590,207,0.9583333333333334,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,85,612,1613,579,0.946078431372549,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,86,258,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,87,370,1668,370,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,88,151,1714,151,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,89,700,1726,435,0.6214285714285714,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,90,323,1809,200,0.6191950464396285,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,91,121,1813,121,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,92,347,1924,298,0.8587896253602305,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,93,554,1994,460,0.8303249097472925,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,94,1495,0,232,0.1551839464882943,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,95,179,2273,174,0.9720670391061452,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,96,582,0,204,0.35051546391752575,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,97,433,0,67,0.15473441108545036,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,98,367,2421,242,0.659400544959128,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,99,333,2444,294,0.8828828828828829,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,100,616,2461,379,0.6152597402597403,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,101,503,2462,467,0.9284294234592445,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,102,456,2470,441,0.9671052631578947,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,103,608,2497,298,0.4901315789473684,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,104,474,2499,342,0.7215189873417721,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,105,396,2506,361,0.9116161616161617,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,106,382,2526,361,0.9450261780104712,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,107,490,2524,379,0.773469387755102,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,108,476,2531,415,0.8718487394957983,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,109,880,0,350,0.3977272727272727,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,110,760,2558,720,0.9473684210526315,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,111,429,2560,414,0.965034965034965,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,112,280,2574,227,0.8107142857142857,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,113,694,2576,609,0.877521613832853,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,114,408,2596,226,0.553921568627451,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,115,516,2592,481,0.9321705426356589,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,116,247,2616,136,0.5506072874493927,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,117,974,2656,494,0.5071868583162218,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,118,339,2654,324,0.9557522123893806,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,119,499,2669,466,0.9338677354709419,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,120,270,0,81,0.3,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,121,359,2715,339,0.9442896935933147,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,122,578,2726,520,0.8996539792387543,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,123,574,2737,533,0.9285714285714286,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,124,418,0,118,0.2822966507177033,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,125,527,2747,523,0.9924098671726755,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,126,810,2850,657,0.8111111111111111,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,127,318,2838,318,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,128,387,2857,387,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,129,397,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,130,564,2876,443,0.7854609929078015,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,131,329,2887,282,0.8571428571428571,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,132,702,0,150,0.21367521367521367,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,133,940,2926,652,0.6936170212765957,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,134,758,2936,548,0.7229551451187335,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,135,588,2967,443,0.7534013605442177,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,136,435,2970,235,0.5402298850574713,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,137,829,2980,750,0.9047044632086851,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,138,447,3009,413,0.9239373601789709,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,139,439,3029,438,0.9977220956719818,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,140,505,3027,420,0.8316831683168316,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,141,642,3073,572,0.8909657320872274,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,142,375,3087,301,0.8026666666666666,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,143,871,3135,600,0.6888633754305397,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,144,275,3125,272,0.9890909090909091,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,145,514,3162,482,0.9377431906614786,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,146,767,3160,673,0.877444589308996,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,147,496,3217,430,0.8669354838709677,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,148,311,3219,202,0.6495176848874598,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,149,205,0,15,0.07317073170731707,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,150,234,3275,160,0.6837606837606838,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,151,1257,3337,634,0.5043754972155927,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,152,612,3306,545,0.8905228758169934,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,153,674,3336,634,0.9406528189910979,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,154,199,3355,199,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,155,324,3408,149,0.45987654320987653,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,156,310,3453,263,0.8483870967741935,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,157,216,3510,172,0.7962962962962963,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,158,382,3538,265,0.693717277486911,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,159,674,3561,633,0.9391691394658753,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,160,431,3566,392,0.9095127610208816,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,161,672,3573,648,0.9642857142857143,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,162,548,3645,531,0.968978102189781,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,163,2088,0,0,0.0,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,164,399,3764,370,0.9273182957393483,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,165,144,3834,144,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,166,131,3836,131,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,167,145,3856,100,0.6896551724137931,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,168,449,3876,441,0.9821826280623608,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,169,564,3903,508,0.900709219858156,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,170,511,3918,511,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,171,461,3943,444,0.9631236442516269,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,172,434,3953,404,0.9308755760368663,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,173,472,3954,456,0.9661016949152542,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,174,91,3957,90,0.989010989010989,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,175,353,3981,353,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,176,457,3999,453,0.9912472647702407,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,177,143,3992,143,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,178,320,4006,318,0.99375,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,179,671,0,103,0.15350223546944858,False,overlap_below_threshold,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,cFOS,180,476,4037,476,1.0,True,accepted_strict_direct_overlap,,,,,,,,
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,1,1583,904,1486,0.9387239418825016,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,2,2116,1106,1777,0.8397920604914934,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,3,1429,1120,1025,0.7172848145556333,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,4,104,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,4062.0,0.05,157.0,436.0,False,True,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,5,53,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,4062.0,0.05,157.0,436.0,False,True,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,6,1783,1168,1666,0.9343802579921481,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,7,1262,1191,857,0.679080824088748,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,8,1667,1196,1551,0.9304139172165566,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,9,71,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,4062.0,0.05,157.0,436.0,False,True,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,10,593,1194,593,1.0,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,11,98,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,4062.0,0.05,157.0,436.0,False,True,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,12,1734,1230,1134,0.6539792387543253,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,13,1720,1245,1599,0.9296511627906977,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,14,1513,1259,1467,0.969596827495043,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,15,44,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,4062.0,0.05,157.0,436.0,False,True,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,16,1108,1275,1001,0.9034296028880866,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,17,1142,1284,853,0.7469352014010507,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,18,231,1675,133,0.5757575757575758,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,19,911,1726,732,0.8035126234906695,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,20,827,2349,652,0.788391777509069,True,accepted_size_and_best_expanded_dapi,ACTH/CLIP,4062.0,0.05,157.0,436.0,True,False,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,21,56,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,4062.0,0.05,157.0,436.0,False,True,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,22,57,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,4062.0,0.05,157.0,436.0,False,True,23.0
2026-07-10_AGUA-M_Water,2026-07-10_AGUA-M_Water,ACTH_CLIP,23,81,0,0,0.0,False,below_acquisition_dapi_area_p05_likely_noncell,ACTH/CLIP,4062.0,0.05,157.0,436.0,False,True,23.0
